long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2241,0,"Creature\FrostWurm\FrostWurm.mdx",3,1.0,-1,5,18.0,12.0,1.0,,0,0,2129,0.611100018024,2.03099989891,8.13903045654,-20.1460990906,-9.71092987061,-0.694383978844,9.73264026642,9.76741027832,13.7582998276,1.0,1.0,0.0,0.0,0.0,
2242,0,"Creature\FleshGiant\FleshGiant.mdx",3,1.0,2,4,18.0,12.0,1.0,,0,0,2130,3.61100006104,8.33300018311,0.0,-2.49058008194,-4.42058992386,-0.0259290002286,1.94730997086,4.97034978867,7.95944023132,1.0,1.0,0.0,0.0,0.0,
2243,1,"Creature\GiantSpider\GiantSpider.mdx",3,1.0,3,-1,18.0,12.0,1.0,,0,0,2131,0.611100018024,2.03099989891,0.0,-1.65761005878,-1.87339997292,-0.195818006992,2.58688998222,1.8727799654,1.82623004913,1.0,1.0,0.0,0.0,0.0,
2244,0,"Creature\MadScientist\MadScientist.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2132,0.611100018024,2.03099989891,1.07824003696,-0.739861011505,-0.585341989994,-0.00727100018412,0.384066998959,0.412238001823,1.96965003014,1.0,1.0,0.0,0.0,0.0,
2245,0,"Creature\UndeadBeast\UndeadBeast.mdx",3,1.0,2,5,18.0,12.0,1.0,,0,0,2133,0.611100018024,2.03099989891,0.0,-3.41191005707,-2.11342000961,-0.0234120003879,2.86083006859,2.20410990715,4.3917798996,1.0,1.0,0.0,0.0,0.0,
2246,0,"Creature\FungalMonster\FungalMonster.mdx",3,1.0,3,1,18.0,12.0,1.0,,0,0,2134,0.611100018024,2.03099989891,0.0,-0.863637983799,-2.44706988335,-0.125676006079,1.70009994507,2.15328001976,2.84540009499,1.0,1.0,0.0,0.0,0.0,
2247,3,"Creature\SporeCreature\SporeCreature.mdx",1,1.0,2,-1,18.0,12.0,1.0,,0,0,2135,0.611100018024,2.03099989891,0.0,-1.93183994293,-1.95683002472,0.765299022198,1.84625005722,1.77751004696,4.6195101738,1.0,1.0,0.0,0.0,0.0,
2248,2052,"CHARACTER\DRAENEI\MALE\DRAENEIMALENPC.M2",1,1.0,4,3,22.0,16.0,2.0,,0,0,2153,0.866500020027,2.54099988937,1.37602996826,-1.24909996986,-0.808191001415,0.000836000021081,0.594403028488,0.758364021778,2.69475007057,1.0,1.0,0.0,0.0,0.0,
2250,2052,"CHARACTER\DRAENEI\FEMALE\DRAENEIFEMALENPC.M2",1,1.0,4,3,10.0,10.0,1.0,,0,0,2154,0.711399972439,2.46399998665,1.28673005104,-0.971180975437,-0.530313014984,-0.013356000185,0.36566901207,0.599041998386,2.52494001389,1.0,1.0,0.0,0.0,0.0,
2251,0,"Creature\QuestObjects\Creature_ScourgeCrystal.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2136,0.694400012493,3.19400000572,0.0,-0.554570019245,-0.733394980431,-0.0078710000962,0.730067014694,0.823736011982,5.07710981369,1.0,1.0,0.0,0.0,0.0,
2252,0,"Creature\QuestObjects\Creature_ScourgeCrystalDamaged.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2137,0.694400012493,3.19400000572,0.0,-0.529891014099,-0.60094499588,-0.0137809999287,0.730067014694,0.945044994354,4.7822098732,1.0,1.0,0.0,0.0,0.0,
2253,0,"Creature\FleshTitan\FleshTitan.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2138,0.611100018024,2.03099989891,4.30996990204,-1.83191001415,-3.54311990738,-0.00438799988478,1.86053001881,3.09926009178,7.29275989532,1.0,1.0,0.0,0.0,0.0,
2254,0,"Creature\MOUNTEDDEATHKNIGHT\MountedDeathKnight_Mograine.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2139,0.694400012493,2.08299994469,0.0,-1.88607001305,-0.934682011604,-0.00363399996422,1.95383000374,0.935913026333,3.11111998558,1.0,1.0,0.0,0.0,0.0,
2255,0,"Creature\MOUNTEDDEATHKNIGHT\MountedDeathKnight_Blaumeux.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2140,0.694400012493,2.08299994469,0.0,-1.88607001305,-0.934682011604,-0.00363399996422,1.95383000374,0.935913026333,3.34616994858,1.0,1.0,0.0,0.0,0.0,
2256,0,"Creature\MOUNTEDDEATHKNIGHT\MountedDeathKnight_Zeliek.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2141,0.694400012493,2.08299994469,0.0,-1.88607001305,-0.934682011604,-0.00363399996422,1.95383000374,0.935913026333,3.44281005859,1.0,1.0,0.0,0.0,0.0,
2257,0,"Creature\MOUNTEDDEATHKNIGHT\MountedDeathKnight_Korthazz.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2142,0.694400012493,2.08299994469,0.0,-1.88607001305,-0.934682011604,-0.00363399996422,1.95383000374,0.935913026333,3.20838999748,1.0,1.0,0.0,0.0,0.0,
2259,0,"Creature\Bear\PolarBearCub.mdx",0,1.0,3,7,18.0,12.0,1.0,,0,0,2782,0.611100018024,2.03099989891,0.0,-1.74672996998,-0.925280988216,-0.154749006033,2.11350989342,0.861904025078,1.9510999918,1.0,1.0,0.0,0.0,0.0,
2260,0,"Creature\Cocoon\Cocoon.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2145,0.611100018024,2.03099989891,0.0,-1.24705004692,-1.44174003601,-0.332708001137,1.2570899725,1.4498000145,2.31808996201,1.0,1.0,0.0,0.0,0.0,
2261,0,"Creature\Necromancer\Necromancer.mdx",1,1.0,1,1,18.0,12.0,1.0,,0,0,2146,0.611100018024,2.03099989891,1.03618001938,-0.537414014339,-0.567220985889,-0.00188500003424,0.395696014166,0.556071996689,2.34456992149,1.0,1.0,0.0,0.0,0.0,
2262,1,"Creature\NetherDrake\NetherDrake.mdx",2,1.0,3,5,32.0,24.0,1.0,,0,0,2147,0.611100018024,2.03099989891,2.79774999619,-7.76913022995,-2.98295998573,-0.402444005013,3.35233998299,2.49078011513,3.70809006691,0.34999999404,1.0,0.0,0.0,0.0,
2263,0,"Creature\FelOrc\FelOrc.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2148,0.611100018024,2.03099989891,0.0,-0.418873012066,-0.863676011562,-0.000199000001885,0.673703014851,0.826487004757,2.29415011406,1.0,1.0,0.0,0.0,0.0,
2264,0,"Creature\Pig\Pig.mdx",0,1.0,1,3,9.0,6.0,1.0,,0,0,66,0.694400012493,1.02799999714,0.0,-0.865458011627,-0.364771008492,-5.4000000091e-005,0.815367996693,0.340566009283,1.04323005676,1.0,1.0,0.0,0.0,0.0,
2265,0,"Creature\Turtle\Turtle.mdx",0,1.0,3,7,18.0,12.0,1.0,,0,0,171,0.694400012493,2.08299994469,0.0,-2.98255991936,-1.30243003368,0.000287000002572,1.42974996567,1.3085000515,2.10998988152,1.0,1.0,0.0,0.0,0.0,
2266,2,"Creature\ArcaneGolem\ArcaneGolem.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2149,0.611100018024,2.03099989891,0.0,-0.85484701395,-1.73572003841,0.00232199998572,1.86361002922,1.53561997414,3.0446100235,1.0,1.0,0.0,0.0,0.0,
2267,2,"Creature\ArcaneGolem\ArcaneGolemBroken.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2150,0.611100018024,2.03099989891,0.0,-1.42987000942,-1.37452995777,0.00356699991971,0.8711810112,1.69358003139,3.13755011559,1.0,1.0,0.0,0.0,0.0,
2270,0,"Creature\CRAWLER\Crawler.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2157,0.611100018024,2.03099989891,0.0,-1.21730995178,-0.940510988235,-0.0074359998107,0.946166992188,0.90742701292,3.02021002769,1.0,1.0,0.0,0.0,0.0,
2271,0,"Creature\FelOrcAxe\FelOrcWarriorAxe.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2158,0.75,2.36100006104,0.0,-0.418873012066,-0.868604004383,-0.000199000001885,0.752753973007,0.899396002293,2.49848008156,1.0,1.0,0.0,0.0,0.0,
2272,10,"Creature\FelReaver\FelReaver.mdx",4,1.5,3,5,18.0,12.0,1.0,,82,12,2159,0.611100018024,2.03099989891,0.0,-8.98040962219,-7.70656013489,-0.0185090005398,4.62451982498,7.7054400444,21.4151992798,1.0,1.0,0.0,0.0,0.0,
2273,0,"Creature\Moarg\Moarg1.mdx",1,1.0,2,1,18.0,12.0,1.0,,0,0,2160,0.611100018024,2.03099989891,0.0,-1.40342998505,-2.03449010849,-0.040160998702,1.88945996761,1.96969997883,4.27635002136,1.0,1.0,0.0,0.0,0.0,
2274,0,"Creature\Moarg\Moarg2.mdx",1,1.0,2,1,18.0,12.0,1.0,,0,0,2161,0.611100018024,2.03099989891,0.0,-1.42183995247,-2.03449010849,-0.215054005384,2.50934004784,2.56463003159,5.00045013428,1.0,1.0,0.0,0.0,0.0,
2275,0,"Creature\Moarg\Moarg3.mdx",1,1.0,3,1,18.0,12.0,1.0,,0,0,2162,0.611100018024,2.03099989891,0.0,-1.82727003098,-2.03449010849,-0.448605000973,2.73720002174,2.94551992416,5.61612987518,0.75,1.0,0.0,0.0,0.0,
2276,0,"Creature\Moarg\Moarg4.mdx",1,1.0,2,1,18.0,12.0,1.0,,0,0,2163,0.611100018024,2.03099989891,0.0,-1.51652002335,-2.03449010849,-0.269609004259,2.4855799675,2.73004007339,5.2008099556,1.0,1.0,0.0,0.0,0.0,
2277,0,"Creature\Moarg\Moarg5.mdx",1,1.0,2,1,18.0,12.0,1.0,,0,0,2164,0.611100018024,2.03099989891,0.0,-1.59213995934,-2.03449010849,-0.0401600003242,2.5085299015,2.7325899601,5.35444021225,1.0,1.0,0.0,0.0,0.0,
2278,0,"Creature\MoargMinion\MoargMinion.mdx",0,1.0,3,1,18.0,12.0,1.0,,0,0,2165,0.611100018024,2.03099989891,0.0,-0.617663025856,-0.830989003181,-0.001111999969,0.58624202013,0.995310008526,1.56511998177,0.949999988079,0.850000023842,0.0,0.0,0.0,
2279,0,"Creature\PITLORD\Pitlord.mdx",3,1.0,1,5,18.0,12.0,1.0,,0,10,2166,0.611100018024,2.03099989891,0.0,-8.19556045532,-2.49300003052,-0.0669670030475,1.62557005882,2.65241003036,5.75514984131,0.699999988079,1.5,0.0,0.0,0.0,
2280,0,"Creature\Skunk\skunk.mdx",0,1.0,1,7,6.0,4.0,1.0,,0,0,2167,0.611100018024,2.03099989891,0.462592989206,-0.97860199213,-0.204659000039,-0.00965499971062,0.417973995209,0.239391997457,1.04197001457,1.0,1.0,0.0,0.0,0.0,
2281,0,"Creature\FelOrcSword\FelOrcWarriorSword.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2168,0.75,2.36100006104,0.0,-0.418873012066,-0.77651900053,-0.000199000001885,0.870653986931,0.868915975094,2.70744991302,1.0,1.0,0.0,0.0,0.0,
2282,0,"Creature\HydraOutland\HydraOutland.mdx",2,1.0,1,5,18.0,12.0,1.0,,0,0,2169,0.611100018024,2.03099989891,0.0,-6.22926998138,-2.99577999115,-0.191697001457,2.72561001778,4.29361009598,5.21256017685,1.0,1.0,0.0,0.0,0.0,
2283,2,"Creature\AbyssalOutland\Abyssal_Outland.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2170,0.611100018024,2.03099989891,0.0,-1.58320999146,-2.63742995262,-0.156470999122,1.29272997379,2.5124900341,4.20461988449,1.0,1.0,0.0,0.0,0.0,
2284,0,"Creature\arakkoaoutland\arakkoaoutland.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2171,0.611100018024,2.03099989891,1.72913002968,-0.728515982628,-0.899269998074,-0.0480000004172,0.973006010056,0.87078499794,2.46466994286,1.0,1.0,0.0,0.0,0.0,
2285,0,"Creature\BasiliskOutland\Basilisk_Outland.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2172,0.694400012493,2.08299994469,0.0,-6.11823987961,-3.00923991203,-0.205840006471,2.65626001358,3.08227992058,2.50480008125,1.0,1.0,0.0,0.0,0.0,
2286,1,"Creature\CarrionBirdOutland\CarrionBirdOutland.mdx",1,1.0,1,-1,0.0,0.0,0.0,,0,0,2173,0.611100018024,2.03099989891,0.0,-2.16990995407,-2.07557010651,0.537169992924,1.65413999557,2.24972009659,6.22892999649,1.0,1.0,0.0,0.0,0.0,
2288,1,"Creature\Broom\BE_Broom01.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2174,0.0,0.0,0.0,-0.689036011696,-0.164670005441,0.0035959999077,0.671182990074,0.164670005441,2.01593995094,1.0,1.0,0.0,0.0,0.0,
2289,3,"Creature\ShaHaunt\ShaHaunt.mdx",1,1.0,1,-1,18.0,12.0,1.0,,0,0,2175,0.611100018024,2.03099989891,0.0,-1.35298001766,-1.76614999771,-0.0897980034351,1.39956998825,1.51961994171,1.98503994942,1.0,1.0,0.0,0.0,0.0,
2290,0,"Creature\ImpOutland\ImpOutland.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2176,0.611100018024,2.03099989891,0.0,-1.46379005909,-0.74268001318,-0.00277799996547,0.69710201025,0.748070001602,1.97321999073,1.0,1.0,0.0,0.0,0.0,
2291,1,"Creature\LarvaOutland\LarvaOutland.mdx",1,1.0,2,-1,0.0,0.0,0.0,,0,0,2177,0.611100018024,2.03099989891,0.0,-4.81411981583,-1.82510995865,-0.236798003316,3.22726011276,1.74243998528,2.49131989479,1.0,1.0,0.0,0.0,0.0,
2293,0,"Creature\RaptorOutland\Raptor_Outland.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2178,0.611100018024,2.03099989891,2.52061009407,-4.32721996307,-1.11221003532,-0.0623829998076,2.04743003845,2.09505009651,3.35738992691,1.0,1.0,0.0,0.0,0.0,
2295,1,"Creature\WindserpentOutland\WindSerpentOutland.mdx",1,1.0,1,-1,0.0,0.0,0.0,,0,0,2180,0.611100018024,2.03099989891,0.0,-5.09820985794,-3.00267004967,0.0126590002328,2.64352011681,2.71775007248,5.1993598938,1.0,1.0,0.0,0.0,0.0,
2296,3,"Creature\InvisibleStalker\InvisibleStalkerNoName.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,1608,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2297,0,"Creature\Tree\AshenvaleTreeFalling01.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2181,0.611100018024,2.03099989891,0.0,-35.9813995361,-49.9746017456,-29.6411991119,36.2433013916,75.1112976074,116.882003784,1.0,1.0,0.0,0.0,0.0,
2298,4,"Character\FelOrc\Female\FelOrcFemale.mdx",1,1.0,1,1,12.0,11.0,1.0,,0,0,2284,0.75,2.36100006104,0.0,-0.725226998329,-0.874448001385,-0.00694399978966,0.673703014851,0.853354990482,2.35085010529,1.0,1.0,0.0,0.0,0.0,
2299,4,"Character\FelOrc\Male\FelOrcMale.mdx",1,1.0,1,1,12.0,14.0,1.0,,0,0,2283,0.75,2.36100006104,1.11705005169,-0.725234985352,-0.874448001385,-0.00694399978966,0.673703014851,0.853353977203,2.29415011406,1.0,1.0,0.0,0.0,0.0,
2300,0,"Creature\SPELLS\StasisTotem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,177,0.793600022793,2.08299994469,0.0,-1.84081995487,-1.83827996254,-0.202910006046,1.84005999565,1.84259998798,2.88868999481,1.0,1.0,0.0,0.0,0.0,
2301,0,"Creature\SPELLS\HealingTotem.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,190,0.793600022793,2.08299994469,0.0,-1.1872600317,-1.14091002941,-0.202910006046,1.21249997616,1.25883996487,2.31520009041,1.0,1.0,0.0,0.0,0.0,
2302,0,"Creature\SPELLS\Serpent_Totem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,180,0.793600022793,2.87599992752,0.0,-1.94801998138,-1.9016699791,-0.202910006046,1.97326004505,2.01959991455,3.29023003578,1.0,1.0,0.0,0.0,0.0,
2303,0,"Creature\SPELLS\ManaTotem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,199,0.793600022793,2.08299994469,0.0,-1.4272300005,-1.38089001179,-0.202910006046,1.45246994495,1.49881994724,2.31520009041,1.0,1.0,0.0,0.0,0.0,
2304,0,"Creature\SPELLS\InvisibilityTotem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,201,0.793600022793,2.08299994469,0.0,-1.09495997429,-1.048609972,-0.202910006046,1.12020003796,1.16655004025,2.7648499012,1.0,1.0,0.0,0.0,0.0,
2305,0,"Creature\SPELLS\SentryTotem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,200,0.793600022793,1.73899996281,0.0,-1.15850996971,-1.11215996742,-0.202910006046,1.18375003338,1.23010003567,2.33732008934,1.0,1.0,0.0,0.0,0.0,
2306,0,"Creature\SPELLS\FireTotem.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2182,0.0,0.0,0.0,-0.930926024914,-0.884580016136,-0.448078006506,0.956166028976,1.00250995159,1.90541005135,1.0,1.0,0.0,0.0,0.0,
2307,3,"Creature\Cloud\CloudSwampGas.mdx",1,1.0,-1,-1,1.0,1.0,1.0,,0,0,2183,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2310,0,"Creature\arakkoaoutland\arakkoaoutland.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2186,0.611100018024,2.03099989891,1.72913002968,-0.728514015675,-0.9343739748,-0.0479989983141,0.973003983498,0.870786011219,2.39552998543,1.0,1.0,0.0,0.0,0.0,
2311,0,"Creature\arakkoaoutland\arakkoaoutland.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2171,0.611100018024,2.03099989891,1.72913002968,-0.728515028954,-0.899277985096,-0.0480020008981,0.973007977009,0.870782017708,2.46466994286,1.0,1.0,0.0,0.0,0.0,
2313,0,"Creature\RidingElekk\RidingElekk.mdx",2,1.0,1,6,24.0,20.0,1.0,,0,0,2188,0.611100018024,2.03099989891,2.93086004257,-2.11853003502,-2.73587989807,-0.0801919996738,3.49196004868,1.74981999397,4.46695995331,1.0,1.0,0.0,0.0,0.0,
2315,2,"Creature\MountainGiantOutland\MountainGiant_Bladesedge.mdx",3,1.0,3,1,18.0,12.0,1.0,,0,0,2189,0.611100018024,2.03099989891,0.0,-2.80856990814,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,10.1346998215,1.0,1.0,0.0,0.0,0.0,
2316,2,"Creature\MountainGiantOutland\MountainGiant_Netherstorm.mdx",3,1.0,3,1,18.0,12.0,1.0,,0,0,2190,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,8.50020980835,1.0,1.0,0.0,0.0,0.0,
2317,2,"Creature\MountainGiantOutland\MountainGiant_Zangarmarsh.mdx",3,1.0,3,1,18.0,12.0,1.0,,0,0,2191,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,8.50020980835,1.0,1.0,0.0,0.0,0.0,
2318,1,"Creature\VoidWalkerOutland\VoidWalker_Outland.mdx",1,1.0,3,4,18.0,12.0,1.0,,0,0,2192,0.611100018024,2.03099989891,0.0,-1.16551995277,-1.84039998055,0.0814210027456,1.01510000229,1.84162998199,3.33714008331,0.40000000596,1.0,0.0,0.0,0.0,
2319,1,"Creature\ChimeraOutland\ChimeraOutland.mdx",2,1.0,1,-1,0.0,0.0,0.0,,0,0,2193,0.611100018024,2.03099989891,0.0,-4.8115401268,-7.2285399437,0.313006013632,3.73614001274,7.03486013412,5.10372018814,1.0,1.0,0.0,0.0,0.0,
2320,0,"Creature\DoomGuardOutland\DoomGuardOutland.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2194,0.611100018024,2.03099989891,0.0,-2.48123002052,-2.23255991936,-0.00804399978369,1.01200997829,2.45648002625,4.63133001328,1.0,1.0,0.0,0.0,0.0,
2321,0,"Creature\LobstrokOutland\LobstrokOutland.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2195,0.694400012493,2.08299994469,0.0,-3.06224989891,-2.15681004524,-0.0219870004803,1.25007998943,1.8092700243,3.84385991096,1.0,1.0,0.0,0.0,0.0,
2322,0,"Creature\MountainGiantOutland\MountainGiant_Bladesedge.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2189,0.611100018024,2.03099989891,0.0,-2.80856990814,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,10.1346998215,1.0,1.0,0.0,0.0,0.0,
2323,0,"Creature\MountainGiantOutland\MountainGiant_Netherstorm.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2190,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,8.50020980835,1.0,1.0,0.0,0.0,0.0,
2324,0,"Creature\MountainGiantOutland\MountainGiant_Zangarmarsh.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2191,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14750003815,-0.0213370006531,3.97267007828,4.00757980347,8.50020980835,1.0,1.0,0.0,0.0,0.0,
2325,0,"Creature\RidingTurtle\RidingTurtle.mdx",1,1.0,-1,6,18.0,12.0,1.0,,0,0,2196,0.611100018024,2.03099989891,1.69126999378,-2.07738995552,-0.978854000568,-0.0138699999079,0.944145977497,0.978972971439,1.84695994854,1.0,1.0,0.0,0.0,0.0,
2326,3,"Creature\Gryphon\Gryphon_Skeletal.mdx",0,1.0,-1,5,18.0,12.0,1.0,,0,0,2197,0.611100018024,2.03099989891,1.56762003899,-2.4701499939,-3.38382005692,0.237627997994,1.69839000702,3.33406996727,4.3547000885,1.0,1.0,0.0,0.0,0.0,
2328,0,"Creature\Zippelin\Zippelin.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2199,0.694400012493,2.08299994469,0.0,-0.792913973331,-0.542132019997,0.707490026951,0.490943014622,0.548828005791,2.10566997528,1.0,1.0,0.0,0.0,0.0,
2329,0,"Creature\Landro\Landro.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2200,0.611100018024,2.03099989891,0.0,-0.403986990452,-0.578804016113,-0.00590399978682,0.452517002821,0.616747975349,1.42024004459,1.0,1.0,0.0,0.0,0.0,
2330,0,"Creature\TempDeathGuard\DeathGuard.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,148,0.694400012493,2.08299994469,0.0,-0.50293302536,-0.566322028637,-0.000468999991426,0.298299998045,0.359834998846,1.85826003551,1.0,1.0,0.0,0.0,0.0,
2332,1,"Creature\AllianceRider\AllianceRider.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2201,0.611100018024,2.03099989891,0.0,-2.54100990295,-4.04135990143,0.03317900002,1.93446004391,4.03026008606,5.40431976318,1.0,1.0,0.0,0.0,0.0,
2333,1,"Creature\HordeRider\HordeRider.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2202,0.694400012493,2.08299994469,0.0,-3.20152997971,-5.22185993195,0.423987001181,3.13663005829,5.23434019089,6.74156999588,1.0,1.0,0.0,0.0,0.0,
2334,1,"Creature\DragonWhelpOutland\DragonWhelpOutland.mdx",0,1.0,1,-1,0.0,0.0,0.0,,0,0,2203,0.611100018024,2.03099989891,0.0,-0.752445995808,-0.898724019527,0.979083001614,0.622045993805,0.943049013615,3.19653010368,1.0,1.0,0.0,0.0,0.0,
2335,0,"Creature\GronnDraenor\GronnDraenor.mdx",4,1.0,1,1,18.0,12.0,1.0,,2,12,2204,0.611100018024,2.03099989891,0.0,-2.3903799057,-2.37068009377,-0.0448400005698,1.99747002125,2.61977005005,4.84857988358,1.0,1.0,0.0,0.0,0.0,
2337,0,"Creature\Landro\Landro.mdx",0,1.0,-1,1,0.0,0.0,0.0,,0,0,2206,0.611100018024,2.03099989891,0.0,-0.403986990452,-0.578804016113,-0.00590399978682,0.452517002821,0.616747975349,1.42024004459,1.0,1.0,0.0,0.0,0.0,
2338,0,"Creature\Elekk\Elekk.mdx",2,1.0,1,6,24.0,20.0,1.0,,0,0,2207,3.8029999733,3.35800004005,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2340,3,"Creature\AirElemental\AirElemental.mdx",0,1.0,2,4,0.0,0.0,0.0,,0,0,528,0.694400012493,2.08299994469,0.0,-1.34089004993,-1.54436004162,0.414725989103,1.10739994049,1.50098001957,3.36875009537,1.0,1.0,0.0,0.0,0.0,
2353,0,"CHARACTER\Naga_\Male\Naga_Male.mdx",0,1.0,1,1,0.0,0.0,0.0,,0,0,2281,0.611100018024,2.03099989891,0.0,-1.6484400034,-1.10390996933,-0.0452289991081,0.800144970417,1.11418998241,2.81539011002,1.0,1.0,0.0,0.0,0.0,
2354,4,"CHARACTER\Naga_\Female\Naga_Female.mdx",0,1.0,1,1,0.0,0.0,0.0,,0,0,2282,0.611100018024,2.03099989891,0.0,-1.80627000332,-0.73834002018,-0.020101999864,0.602764010429,0.747193992138,2.83435988426,1.0,1.0,0.0,0.0,0.0,
2355,0,"Creature\Tiger\Tigercub.mdx",0,1.0,1,7,4.0,3.0,1.0,,0,0,2208,0.611100018024,2.03099989891,0.0,-1.25601005554,-0.279825001955,-0.000142999997479,0.496194005013,0.270765990019,0.7016299963,1.0,1.0,0.0,0.0,0.0,
2356,0,"Creature\Hippogryph\HippogryphPet.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2209,0.611100018024,2.03099989891,1.65658998489,-3.55647993088,-2.33283996582,4.23749017715,2.76550006866,2.39107990265,9.72348976135,1.0,1.0,0.0,0.0,0.0,
2357,0,"Creature\QuestObjects\Creature_NagaDistiller.mdx",0,1.0,-1,-1,12.0,18.0,0.0,,0,0,2210,2.9849998951,4.57399988174,0.0,-2.16343998909,-2.18079996109,-0.353008002043,2.17509007454,2.15774011612,4.68741989136,1.0,1.0,0.0,0.0,0.0,
2358,0,"Creature\Elekk\ElekkWild.mdx",1,1.0,1,3,24.0,20.0,1.0,,0,0,2207,0.611100018024,2.03099989891,0.0,-2.16462993622,-2.73586010933,-0.0805450007319,3.49196004868,1.74981999397,4.46697998047,1.0,1.0,0.0,0.0,0.0,
2360,0,"Creature\Wrathguard\Wrathguard.mdx",1,1.0,1,4,18.0,12.0,1.0,,0,0,2225,0.611100018024,2.03099989891,0.0,-3.04309010506,-0.996632993221,0.00516999978572,0.919768989086,1.53066003323,4.14778995514,1.0,1.0,0.0,0.0,0.0,
2361,0,"Creature\Shivan\Shivan.mdx",1,1.0,2,7,18.0,12.0,1.0,,0,0,2226,0.0,0.0,0.0,-0.805181980133,-2.71210002899,-0.00421100016683,1.68404996395,2.48816990852,5.3120598793,1.0,1.0,0.0,0.0,0.0,
2363,1,"Creature\DragonHawk\DragonHawk.mdx",1,1.0,1,-1,18.0,12.0,1.0,,0,0,2228,0.611100018024,2.03099989891,2.35259008408,-3.94611001015,-4.17579984665,-0.442461997271,3.40751004219,4.15813016891,4.65595006943,1.0,1.0,0.0,0.0,0.0,
2364,0,"Creature\RidingElekk\RidingElekk.mdx",0,1.0,3,6,24.0,20.0,1.0,,0,0,2229,0.611100018024,2.03099989891,2.93086004257,-2.11853003502,-2.73587989807,-0.0801919996738,3.49196004868,1.74981999397,4.46695995331,1.0,1.0,0.0,0.0,0.0,
